rank_growth_pressure,rank_followup_priority,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,redshift,source_key,survey,field,lrd_status,log_mbh_msun,physical_growth_pressure_tier,physical_pressure_score_0_100,measurement_confidence_tier,measurement_confidence_score_0_100,followup_priority_category,catalogue_release,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,cosmic_time_gyr,object_class,quality_flag,detection_evidence,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,halpha_absorption_fit_flag,source_caveat_tags,notes,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,reported_statistical_errors_applied,systematic_combined_with_statistical_error,z_seed,epsilon,merger_boost,delta_t_z30_gyr,log_mbh_err_plus_reported,log_mbh_err_minus_reported,mstar_diagnostic_status,lbol_diagnostic_status,edd_ratio_diagnostic_status,log_mstar_msun,log_lbol_erg_s,edd_ratio_reported,log_mbh_mstar_ratio,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,req_fedd_seed1e2_z30_eps0p1_b1,req_fedd_seed1e4_z30_eps0p1_b1,req_fedd_seed1e5_z30_eps0p1_b1,req_log_mseed_fedd0p3_z30_eps0p1_b1,req_log_mseed_fedd1_z30_eps0p1_b1,req_fedd_seed1e2_mbh_minus0p3,req_log_mseed_fedd0p3_mbh_minus0p3,req_fedd_seed1e2_mbh_plus0p3,req_log_mseed_fedd0p3_mbh_plus0p3,req_fedd_seed1e2_taylor_virial_minus0p5,req_log_mseed_fedd0p3_taylor_virial_minus0p5,req_fedd_seed1e2_taylor_virial_plus0p5,req_log_mseed_fedd0p3_taylor_virial_plus0p5,growth_pressure_robustness_0p3,taylor_virial_sensitivity_label,missing_diagnostics_penalized_flag,diagnostic_availability_note,ranking_note,req_fedd_seed1e2_matthee_virial_minus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_minus_0p5dex,req_fedd_seed1e2_matthee_virial_plus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_plus_0p5dex,req_fedd_seed1e2_aspire_virial_minus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_minus_0p5dex,req_fedd_seed1e2_aspire_virial_plus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_plus_0p5dex,source_virial_sensitivity_note,input_catalogue_release,detection_confidence_tier,detection_confidence_score_0_100,mass_measurement_reliability_tier,mass_measurement_reliability_score_0_100,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag
96,97,measurement,J0148976_matthee23,J0148976_matthee23,HZA-J0148-976,J0148-976,4.163,matthee23_eiger_fresco_blagn,EIGER,J0148,lrd,7.11,low,10.85774332989975,high,90,F_context,v5-blagn,1,J0148976_matthee23,True,only catalogue measurement in this release,1.4672180919233662,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3672325617542418,0.18,0.18,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.7160033436348,,,not_evaluable,,0.430292919958797,0.2618808182136709,0.17767476734110793,3.547310657710116,-4.76563114096628,0.405031104697028,3.2473106577101163,0.4555547352205658,3.847310657710116,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.3881898945225154,3.047310657710116,0.47239594539507834,4.047310657710116,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
97,98,measurement,RUBIESUDS35974_taylor24,RUBIESUDS35974_taylor24,HZA-RUBIES-UDS-35974,RUBIES-UDS-35974,4.367,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,6.8,low,10.84418055129983,high,90,F_context,v5-blagn,1,RUBIESUDS35974_taylor24,True,only catalogue measurement in this release,1.384760384875935,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2847748547068105,0.09,0.11,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.43013016661559794,0.25090926385909873,0.16129881248084918,3.452176220676681,-4.359412597744396,0.4032470312021231,3.1521762206766812,0.4570133020290727,3.752176220676681,0.38532494092647307,2.952176220676681,0.4749353923047227,3.952176220676681,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
98,99,measurement,J0224M4711BHAE1_lin24,J0224M4711BHAE1_lin24,HZA-J0224M4711-BHAE-1,J0224M4711-BHAE-1,4.0639,lin24_aspire_blagn,ASPIRE,J0224M4711,lrd,7.23,low,10.57964718710251,high,90,F_context,v5-blagn,1,J0224M4711BHAE1_lin24,True,only catalogue measurement in this release,1.5102627753114246,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.4102772451423002,0.24,0.24,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.59,,,not_evaluable,,0.42695576624523013,0.26368396270976935,0.18204806094203888,3.555146246885878,-5.019512510380409,0.40246499571491107,3.2551462468858783,0.45144653677554925,3.855146246885878,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.386137815361365,3.055146246885878,0.4677737171290953,4.055146246885878,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
99,100,measurement,RUBIESUDS155916_taylor24,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,4.098,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,7.06,low,9.794339378398224,high,90,F_context,v5-blagn,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,1.49521733830908,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3952318081399555,0.11,0.13,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.4175320725407787,0.25249963280134047,0.16998341293162136,3.4243511484935247,-5.058829505021584,0.3927772065798629,3.124351148493525,0.4422869385016944,3.7243511484935246,0.3762739626059191,2.9243511484935247,0.4587901824756382,3.9243511484935247,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
100,101,measurement,RUBIESUDS63139_taylor24,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,4.435,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,6.55,low,9.673306722622575,high,90,F_context,v5-blagn,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,1.358970606803421,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2589850766342967,0.09,0.09,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.4160796806714709,0.23318751334335178,0.14174142967929226,3.269378370515094,-4.385405431616353,0.388645855572253,2.969378370515094,0.44351350577068877,3.5693783705150937,0.3703566388394411,2.769378370515094,0.46180272250350063,3.769378370515094,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
101,102,measurement,RUBIESUDS143683_taylor24,RUBIESUDS143683_taylor24,HZA-RUBIES-UDS-143683,RUBIES-UDS-143683,4.226,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,6.81,low,9.415026217409565,high,90,F_context,v5-blagn,1,RUBIESUDS143683_taylor24,True,only catalogue measurement in this release,1.4409010539259417,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.340915523756817,0.16,0.19,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.41298031460891477,0.24126292807714142,0.1554042348112548,3.3158867240040335,-4.837044253319889,0.38722270662914876,3.0158867240040337,0.43873792258868066,3.6158867240040333,0.37005096797597137,2.8158867240040335,0.45590966124185806,3.8158867240040335,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
102,103,measurement,RUBIESUDS48507_taylor24,RUBIESUDS48507_taylor24,HZA-RUBIES-UDS-48507,RUBIES-UDS-48507,4.468,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,6.43,low,9.089989853787502,high,90,F_context,v5-blagn,1,RUBIESUDS48507_taylor24,True,only catalogue measurement in this release,1.346741054507491,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2467555243383666,0.04,0.04,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.40907987824545,0.2243937029653371,0.13205061532528067,3.181245732984712,-4.399180890050959,0.3813769519534331,2.8812457329847123,0.4367828045374668,3.481245732984712,0.36290833442542175,2.681245732984712,0.4552514220654782,3.681245732984712,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
103,104,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,4.547,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,6.19,low,7.998664978596665,medium_tentative,60,F_context,v5-blagn,1,GS200679_juodzbalis25,True,only catalogue measurement in this release,1.318195361019195,broad-line-agn,tentative,individual_tentative,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Tentative sample; source-adopted CIGALE Mstar used because the host is significantly extended.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2182098308500706,0.6,0.3,available,available,available,8.53,43.63,0.23,-2.339999999999999,consistent,0.0220983811351514,0.39598397974315996,0.2069701469301958,0.11246323052371372,3.015629155969124,-4.391236146769587,0.3676319048212153,2.715629155969124,0.42433605466510455,3.3156291559691238,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; medium_tentative detection confidence; medium_tentative mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,medium_tentative,60,medium_tentative,60,probable_accreting_mbh,published_blagn_with_tentative_broad_line_detection,type1_broad_line,broad_balmer_line,,unknown,True
104,105,measurement,RUBIESUDS30969_taylor24,RUBIESUDS30969_taylor24,HZA-RUBIES-UDS-30969,RUBIES-UDS-30969,4.0,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,6.74,low,6.599103334169058,high,90,F_context,v5-blagn,1,RUBIESUDS30969_taylor24,True,only catalogue measurement in this release,1.539142050077643,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.4391565199085186,0.07,0.08,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.3791892400100287,0.21919378009018536,0.13919605013026373,2.9898935888518587,-5.760354703827138,0.3551899210220522,2.689893588851859,0.4031885589980052,3.2898935888518586,0.3391903750300679,2.4898935888518587,0.41918810498998954,3.4898935888518587,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
105,19,measurement,GN11836_juodzbalis25,GN11836_juodzbalis25,HZA-GN-11836,GN-11836,4.409,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,6.06,low,5.701111137430049,source_values_internally_inconsistent,55,D_source_consistency,v5-blagn,1,GN11836_juodzbalis25,True,only catalogue measurement in this release,1.3687364986748385,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value; published Table 2 MBH/Lbol/lambda_Edd triplet is internally inconsistent and is preserved verbatim pending source clarification.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2687509685057141,0.32,0.32,available,available,available,8.17,44.11,0.11,-2.1100000000000003,inconsistent,-0.9082367697242087,0.36841333364916057,0.18692893283676623,0.096186732430569,2.7539307328113716,-4.96023089062876,0.3411906735273014,2.4539307328113718,0.3956359937710197,3.0539307328113714,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; source_values_internally_inconsistent mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,source_values_internally_inconsistent,55,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
106,106,measurement,GLASS160133_harikane23,GLASS160133_harikane23,HZA-GLASS-160133,GLASS-160133,4.015,harikane23_nirspec_blagn,GLASS,Abell-2744,not_reported_by_source,6.36172784,low,4.2166474023073715,high,90,F_context,v5-blagn,1,GLASS160133_harikane23,True,only catalogue measurement in this release,1.5322810416098551,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,,,host_mass_upper_limit;narrow_oiii_outflow_component;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.4322955114407308,0.01848341,0.01930516,unavailable_in_source:mstar,available,available,,45.04139269,3.68,,consistent,-0.0134464862089206,0.35059976882768845,0.18983789569454568,0.1094569591279743,2.6294996175589698,-6.079032901470104,0.3264854878577171,2.32949961755897,0.37471404979765993,2.9294996175589696,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,"Harikane statistical errors are propagated; no numeric virial-calibration systematic is published, so no source-specific scenario is inferred",v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
