catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,prob_required_fedd_gt_1
expanded-blagn-v1,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,1,GS172975_juodzbalis25,True,only catalogue measurement in this release,4.741,1.2522045591007307,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,not_reported_by_source,,,Robust sample; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.32,0.32,0.32,0.32,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.027957389219493,7.234766041428806,7.547449625899942,7.861418700785763,8.060681655840776,seed1e4,4.0,10000.0,0.3025522653059668,0.3232165013462665,0.3544597173646126,0.3858313790600269,0.4057416521233461,0.0
expanded-blagn-v1,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,1,GS172975_juodzbalis25,True,only catalogue measurement in this release,4.741,1.2522045591007307,JADES,,broad-line-agn,robust,individual_robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,not_reported_by_source,,,Robust sample; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.32,0.32,0.32,0.32,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.027957389219493,7.234766041428806,7.547449625899942,7.861418700785763,8.060681655840776,seed1e5,5.0,100000.0,0.2026326738403964,0.22329690988069614,0.2545401258990423,0.2859117875944565,0.3058220606577757,0.0
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.630086533302705,6.941626805345717,7.4136582958012305,8.063870731605915,8.492799966843506,seed1e2,2.0,100.0,0.968059409074141,1.033196310833432,1.1318887483133855,1.2678352931242338,1.3575159025495909,0.9083
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.630086533302705,6.941626805345717,7.4136582958012305,8.063870731605915,8.492799966843506,seed1e4,4.0,10000.0,0.5498990131026167,0.6150359148619077,0.7137283523418609,0.8496748971527093,0.9393555065780664,0.017
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.630086533302705,6.941626805345717,7.4136582958012305,8.063870731605915,8.492799966843506,seed1e5,5.0,100000.0,0.3408188151168543,0.40595571687614546,0.5046481543560987,0.6405946991669471,0.7302753085923042,0.0001
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.330086533302705,6.641626805345717,7.11365829580123,7.763870731605915,8.192799966843506,seed1e2,2.0,100.0,0.9053353496784124,0.9704722514377037,1.069164688917657,1.2051112337285053,1.294791843153862,0.7591
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.330086533302705,6.641626805345717,7.11365829580123,7.763870731605915,8.192799966843506,seed1e4,4.0,10000.0,0.4871749537068879,0.552311855466179,0.6510042929461324,0.7869508377569808,0.8766314471823377,0.0046
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.330086533302705,6.641626805345717,7.11365829580123,7.763870731605915,8.192799966843506,seed1e5,5.0,100000.0,0.2780947557211257,0.34323165748041684,0.4419240949603701,0.5778706397712184,0.6675512491965754,0.0
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.930086533302704,7.2416268053457165,7.713658295801229,8.363870731605916,8.792799966843507,seed1e2,2.0,100.0,1.0307834684698696,1.095920370229161,1.194612807709114,1.3305593525199628,1.4202399619453199,0.9743
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.930086533302704,7.2416268053457165,7.713658295801229,8.363870731605916,8.792799966843507,seed1e4,4.0,10000.0,0.6126230724983452,0.6777599742576363,0.7764524117375896,0.9123989565484383,1.0020795659737953,0.0517
expanded-blagn-v1,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,1,GS20030333_juodzbalis25,True,only catalogue measurement in this release,7.891,0.6506319125565291,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; source-adopted CIGALE Mstar used because BEAGLE Mstar is unavailable.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.65,0.48,0.65,0.48,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.930086533302704,7.2416268053457165,7.713658295801229,8.363870731605916,8.792799966843507,seed1e5,5.0,100000.0,0.40354287451258297,0.46867977627187407,0.5673722137518273,0.7033187585626759,0.7929993679880329,0.0004
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.1760113683971785,6.6454624486941025,7.335766842530532,7.9614086037126555,8.350404337328053,seed1e2,2.0,100.0,1.0619174468025894,1.1812941075943357,1.3568315318855784,1.515925902814601,1.6148435828247758,0.975
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.1760113683971785,6.6454624486941025,7.335766842530532,7.9614086037126555,8.350404337328053,seed1e4,4.0,10000.0,0.5533376786348744,0.6727143394266208,0.8482517637178637,1.0073461346468864,1.106263814657061,0.1737
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.1760113683971785,6.6454624486941025,7.335766842530532,7.9614086037126555,8.350404337328053,seed1e5,5.0,100000.0,0.29904779455101704,0.41842445534276357,0.5939618796340063,0.7530562505630292,0.8519739305732035,0.0048
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,5.876011368397179,6.345462448694103,7.035766842530531,7.661408603712656,8.050404337328052,seed1e2,2.0,100.0,0.985630481577432,1.1050071423691785,1.2805445666604214,1.439638937589444,1.5385566175996184,0.9415
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,5.876011368397179,6.345462448694103,7.035766842530531,7.661408603712656,8.050404337328052,seed1e4,4.0,10000.0,0.47705071340971716,0.5964273742014637,0.7719647984927065,0.9310591694217294,1.0299768494319037,0.0744
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,5.876011368397179,6.345462448694103,7.035766842530531,7.661408603712656,8.050404337328052,seed1e5,5.0,100000.0,0.22276082932585986,0.3421374901176063,0.5176749144088492,0.676769285337872,0.7756869653480462,0.0008
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.476011368397178,6.945462448694102,7.635766842530531,8.261408603712656,8.650404337328053,seed1e2,2.0,100.0,1.1382044120277461,1.2575810728194927,1.4331184971107356,1.5922128680397587,1.6911305480499332,0.9916
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.476011368397178,6.945462448694102,7.635766842530531,8.261408603712656,8.650404337328053,seed1e4,4.0,10000.0,0.6296246438600316,0.749001304651778,0.9245387289430209,1.0836330998720438,1.1825507798822184,0.3196
expanded-blagn-v1,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,1,GS20057765_juodzbalis25,True,only catalogue measurement in this release,8.913,0.5527336017822919,JADES,,broad-line-agn,tentative,stack_supported_tentative_hbeta,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-hbeta,,not_reported_by_source,,,Tentative broad-Hbeta sample; individual detection not formally significant; stack-supported; Mstar uses BEAGLE value.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.62,0.7,0.62,0.7,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.476011368397178,6.945462448694102,7.635766842530531,8.261408603712656,8.650404337328053,seed1e5,5.0,100000.0,0.3753347597761742,0.4947114205679206,0.6702488448591635,0.8293432157881866,0.9282608957983608,0.0172
expanded-blagn-v1,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,1,GS200679_juodzbalis25,True,only catalogue measurement in this release,4.547,1.318195361019195,JADES,,broad-line-agn,tentative,individual_tentative,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,not_reported_by_source,,,Tentative sample; source-adopted CIGALE Mstar used because the host is significantly extended.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.6,0.3,0.6,0.3,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,5.690555124851289,5.879698524916071,6.185461249643543,6.790452786177368,7.164845316074932,seed1e2,2.0,100.0,0.34878298467783486,0.36665834417659493,0.39555503644263246,0.45273092101246365,0.48811360453870406,0.0
expanded-blagn-v1,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,1,GS200679_juodzbalis25,True,only catalogue measurement in this release,4.547,1.318195361019195,JADES,,broad-line-agn,tentative,individual_tentative,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,not_reported_by_source,,,Tentative sample; source-adopted CIGALE Mstar used because the host is significantly extended.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.6,0.3,0.6,0.3,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,5.690555124851289,5.879698524916071,6.185461249643543,6.790452786177368,7.164845316074932,seed1e4,4.0,10000.0,0.15976915186487067,0.1776445113636308,0.20654120362966827,0.2637170881994995,0.2990997717257399,0.0
expanded-blagn-v1,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,1,GS200679_juodzbalis25,True,only catalogue measurement in this release,4.547,1.318195361019195,JADES,,broad-line-agn,tentative,individual_tentative,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,not_reported_by_source,,,Tentative sample; source-adopted CIGALE Mstar used because the host is significantly extended.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.6,0.3,0.6,0.3,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,5.690555124851289,5.879698524916071,6.185461249643543,6.790452786177368,7.164845316074932,seed1e5,5.0,100000.0,0.0652622354583886,0.08313759495714873,0.11203428722318616,0.16921017179301742,0.20459285531925783,0.0
